"muck_org","V1","d0","d1","d2","d3","d4","source","Source","avg_align","followers_count","friends_count","lang","media_handle","media_name","muck_role","muckrack_slug","protected","status_coordinates","status_lang","statuses_count","utc_offset","verified","mean_ideology_following","n_pol_follows","total_articles","dem","rep","lo"
"",3557,-2.94946684982e-05,-0.00662687849273,0.00310240921926,0.00639878672434,0.00805825002766,21259400,"",NA,56,287,"en","","","","",FALSE,"","en",1103,"-14400",FALSE,-1.30104981032,4,NA,NA,NA,NA
"",3558,-6.21914683427e-05,-0.0123218718536,-0.000329600302865,0.00785738378916,0.00888417383756,21261056,"",NA,1251,1142,"en","","","","",FALSE,"","en",3831,"-21600",FALSE,-1.03697282132,9,NA,NA,NA,NA
"",3559,-0.00197698215855,-0.0111462721445,-0.00290921687906,0.00471038388428,0.00525500762109,21261792,"",NA,92,187,"en","","","","",FALSE,"","en",2262,"-21600",FALSE,-0.888944194022,5,NA,NA,NA,NA
"",3560,-0.000135093298961,0.00302394171234,-0.000654336097607,0.00642542530971,0.0113971827424,212629158,"",NA,212,782,"en","","","","",FALSE,"","en",1264,"None",FALSE,-0.742073336776,8,NA,NA,NA,NA
"",3561,0.0138614203771,0.0288632735796,0.0240894141203,-0.000188575065956,0.0198587586954,212711543,"",NA,211908,24491,"en","","","","",FALSE,"","en",42672,"None",TRUE,0.415434925082,10,NA,NA,NA,NA
"",3562,-0.00216023771538,0.000537333830298,0.000666940485861,0.00594058085705,0.00998009456012,21274455,"",NA,1036,846,"en","","","","",FALSE,"","en",1580,"-14400",FALSE,-0.820239532531,6,NA,NA,NA,NA
"",3563,0.00449697309223,-0.00512272886127,-0.00143827683298,0.0101040707346,0.011171101131,21277995,"",NA,424,1284,"en","","","","",FALSE,"","en",1859,"-25200",FALSE,-1.27463467365,10,NA,NA,NA,NA
"",3564,0.000493429251887,-0.00398646267371,0.00851615756667,0.00564943219064,0.00825229503388,21278668,"",NA,312,508,"en","","","","",FALSE,"","en",3223,"-14400",FALSE,-1.1082076276,5,NA,NA,NA,NA
"",3565,-0.00614368391395,-0.00883895963983,-0.00220266802043,0.0036506380494,0.00374376058141,21282305,"",NA,5500,624,"en","","","","",FALSE,"","en",4231,"-21600",FALSE,-0.811017296349,7,NA,NA,NA,NA
"",3566,-0.0142517622529,0.00131636743355,-0.00369195677395,-0.00308197042211,0.00838949797575,212903892,"",NA,584,1193,"en","","","","",FALSE,"","und",848,"-14400",FALSE,0.621997686672,7,NA,NA,NA,NA
"",3567,-0.000655621044109,-0.00455690066086,3.45208276155e-06,0.0022156315343,0.00233354952035,213056470,"",NA,11,99,"en","","","","",FALSE,"","en",365,"-18000",FALSE,-1.47864405028,3,NA,NA,NA,NA
"",3569,-0.00524511854373,0.00528397416017,0.00566957367534,-0.0138034414889,0.0106081554376,21311477,"",NA,151,773,"en","","","","",FALSE,"","en",759,"-14400",FALSE,0.990252634942,7,NA,NA,NA,NA
"",3570,-0.015424202817,-0.000310441837346,0.00394656688478,-0.0120521102216,0.00963983653429,21319057,"",NA,238,529,"en","","","","",FALSE,"","en",1540,"-14400",FALSE,0.958881047418,5,NA,NA,NA,NA
"",3573,0.0137953788359,0.00135613194653,-0.00154359254137,0.0108542526119,0.0152790659887,21327556,"",NA,1214,2057,"en","","","","",FALSE,"","en",4623,"-14400",FALSE,-1.22696988231,21,NA,NA,NA,NA
"",3575,0.00373474738552,0.00866031719926,0.00206013501612,0.00859869370319,0.0130433089502,21331634,"",NA,2044,2330,"en","","","","",FALSE,"","en",14313,"-14400",FALSE,-1.53265206366,6,NA,NA,NA,NA
"",3576,0.0154388045245,-0.00959655237021,-0.00842886891442,-0.0188999832548,0.0106845602056,21333697,"",NA,2851,3609,"en","","","","",FALSE,"","en",57131,"-14400",FALSE,0.557809360622,4,NA,NA,NA,NA
"",3578,-0.00718214448245,-0.00378828232233,0.00171271453276,0.00192095191333,0.00396492040241,213354854,"",NA,21,126,"en","","","","",FALSE,"","en",182,"-18000",FALSE,-0.888158147308,5,NA,NA,NA,NA
"",3579,-0.012627599749,-0.00418029095124,-0.00271409131874,0.00231974290728,0.00633757898787,213369486,"",NA,2132,624,"en","","","","",FALSE,"","en",7523,"None",FALSE,-0.814778929491,5,NA,NA,NA,NA
"",3580,-0.00631528170097,-0.00775500349407,0.00294182432625,0.00409106005717,0.00832198913247,21337219,"",NA,500,755,"en","","","","",FALSE,"","en",1646,"-18000",FALSE,-1.23508977168,6,NA,NA,NA,NA
"",3581,-0.0100659569146,-0.0018580960828,0.000451070637249,-0.00130371930867,0.00549802721,213383070,"",NA,345,752,"en","","","","",FALSE,"","en",380,"-14400",FALSE,1.02384655325,10,NA,NA,NA,NA
"",3583,-0.00964591165234,-0.0155947274458,-0.00215706151094,0.00798365012212,0.0102076143673,21338853,"",NA,317,412,"en","","","","",FALSE,"","en",336,"-21600",FALSE,-1.40757853757,10,NA,NA,NA,NA
"",3584,-0.00387467254592,0.000160110795326,-0.000506748844273,-0.00619124012244,0.00458801565746,21338913,"",NA,584,798,"en","","","","",FALSE,"","en",393,"-14400",FALSE,0.0434945352877,3,NA,NA,NA,NA
"",3585,-0.0060206266775,-0.0103168161243,0.00306121340642,0.00469324898115,0.00583605939114,213400319,"",NA,62,201,"en","","","","",FALSE,"","und",436,"-14400",FALSE,-1.3989764908,5,NA,NA,NA,NA
"",3586,-0.0112134346141,0.000328214024349,0.00496289161379,-0.00488106697512,0.00631907076312,213434292,"",NA,292,436,"en","","","","",FALSE,"","en",3755,"-21600",FALSE,0.403319137862,4,NA,NA,NA,NA
"",3587,0.000667349086263,-0.0191725020005,0.00143955685771,0.00690708231957,0.00601270313418,21346094,"",NA,75,418,"en","","","","",FALSE,"","en",597,"-14400",FALSE,-1.82820346135,3,NA,NA,NA,NA
"",3588,-0.00288248596172,-0.0140320360185,-0.00652455417534,0.00840597439741,0.00873893408688,21346877,"",NA,102,409,"en","","","","",FALSE,"","und",496,"-18000",FALSE,-1.80446712404,4,NA,NA,NA,NA
"",3589,0.00766295764799,0.0050062460279,0.0117800418736,0.00476249731973,0.0072098158483,21349755,"",NA,420,512,"en","","","","",FALSE,"","en",12766,"-21600",FALSE,-0.606281273413,3,NA,NA,NA,NA
"",3590,0.00406384715749,-0.00782464350145,-0.0121853956252,0.0073055929281,0.0091859941339,21351447,"",NA,10236,3792,"en","","","","",FALSE,"","en",9205,"-25200",FALSE,-0.945630876873,8,NA,NA,NA,NA
"",3591,-0.0097342182683,-0.0123974521776,0.00487575050321,0.00436959929279,0.00957902747474,21355258,"",NA,753,1620,"en","","","","",FALSE,"","en",700,"-25200",FALSE,-1.63010335445,3,NA,NA,NA,NA
"",3592,0.00163174727078,-0.019185947705,-0.00230261986,0.00876115091672,0.00756207138089,213563361,"",NA,216,400,"en","","","","",FALSE,"","en",4569,"None",FALSE,-1.58992879428,7,NA,NA,NA,NA
"",3593,0.00129812211937,-0.00159544379293,0.012191774707,0.00382212585711,0.00828027179779,21358190,"",NA,77,636,"en","","","","",FALSE,"","en",139,"-18000",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",3594,0.000330469881006,-0.00583677790356,0.0015522875861,0.00912587414299,0.0118320401096,21361549,"",NA,109,632,"en","","","","",FALSE,"","en",194,"-18000",FALSE,-1.91859022461,3,NA,NA,NA,NA
"",3595,0.0233207829424,0.02204867679,0.00357458593102,0.0116708534844,0.0191336288003,21361570,"",NA,587,3974,"en","","","","",FALSE,"","en",15300,"-14400",FALSE,-1.0170346512,53,NA,NA,NA,NA
"",3596,-0.00255167603534,0.0072433652729,0.0106828331124,-0.00880982003203,0.0155556370292,21366945,"",NA,525,2433,"en","","","","",FALSE,"","en",2887,"-18000",FALSE,0.758988373673,8,NA,NA,NA,NA
"",3597,-0.00574754857844,-0.000123999505973,-0.000638469740781,-0.00151886780203,0.00259371279659,21370958,"",NA,108,123,"en","","","","",FALSE,"","en",513,"-14400",FALSE,-0.415499168949,3,NA,NA,NA,NA
"",3598,-0.0041081277917,-0.00680754179284,0.00123475457719,0.00346454239341,0.00347831487964,21377324,"",NA,130,166,"en","","","","",FALSE,"","en",110,"-18000",FALSE,-1.61412789067,6,NA,NA,NA,NA
"",3600,-0.00634749554494,-0.000569693917732,0.00810446157602,0.00342207822959,0.00777861875883,21390699,"",NA,89,432,"en","","","","",FALSE,"","en",646,"-18000",FALSE,-1.11419019153,3,NA,NA,NA,NA
"",3601,-0.00856002325101,0.00121973877932,0.000265614979848,-0.00369173063304,0.00356578025622,213918875,"",NA,659,344,"en","","","","",FALSE,"","en",3557,"-14400",FALSE,0.717594689982,7,NA,NA,NA,NA
"",3603,-0.0090869073114,-0.00993039520071,8.89160250542e-06,0.00287762828891,0.00484573007003,21397959,"",NA,84,292,"en","","","","",FALSE,"","und",96,"-21600",FALSE,-1.02836842036,4,NA,NA,NA,NA
"",3604,0.0165373517761,-0.024129286385,-0.00759804464621,0.00602967809549,0.012890284147,21398055,"",NA,21973,18067,"en","","","","",FALSE,"","en",134584,"-14400",FALSE,-0.883644463839,21,NA,NA,NA,NA
"",3605,0.00100498373428,-0.00647382482441,0.00469573059654,0.00611766938007,0.00685110295766,21401730,"",NA,2878,675,"en","","","","",FALSE,"","en",5191,"-14400",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",3606,-0.0191934260967,0.00606164501951,0.00477932077968,-0.0148377812978,0.00969120538239,21402287,"",NA,436,1254,"en","","","","",FALSE,"","en",878,"None",FALSE,1.00078783162,5,NA,NA,NA,NA
"",3607,-0.00157853689735,-0.00242273998301,0.00128397420673,0.00167194518416,0.00237477949035,21403383,"",NA,2992,3113,"en","","","","",FALSE,"","en",4865,"-18000",FALSE,-0.908332922391,3,NA,NA,NA,NA
"",3608,-0.00937740375576,-0.00906306844777,-0.00194466249987,0.00638596843408,0.0124992290661,21406854,"",NA,823,982,"en","","","","",FALSE,"","en",7657,"-14400",FALSE,-1.30093446284,4,NA,NA,NA,NA
"",3609,-0.00517674685335,-0.00968183216831,-0.00448203919744,0.00678561464152,0.00681243824199,214072682,"",NA,144,396,"en","","","","",FALSE,"","en",796,"-25200",FALSE,-1.40838824698,3,NA,NA,NA,NA
"",3610,0.00423506557775,-0.00724420438659,0.00401270120715,0.00158500087233,0.00880394911652,21407780,"",NA,8109,8331,"en","","","","",FALSE,"","en",8264,"-14400",FALSE,-0.998869603465,5,NA,NA,NA,NA
"",3611,0.0113755102856,-0.0103420248433,-0.00951468948681,0.0105971029558,0.00934847815093,21411327,"",NA,956,518,"en","","","","",FALSE,"","en",11688,"-18000",FALSE,-1.57688164053,5,NA,NA,NA,NA
"",3613,0.0161993186934,-0.00919825107659,-0.00999626936038,-0.0297641771891,0.0145259177439,214161622,"",NA,361,1027,"en","","","","",FALSE,"","en",2503,"-14400",FALSE,0.785290137329,20,NA,NA,NA,NA
"",3616,-0.00602278612153,0.00750979160194,-0.0109184602189,0.000871442522725,0.00587728704081,214190858,"",NA,2125,373,"en","","","","",FALSE,"","en",2734,"-14400",TRUE,-0.172104866429,3,NA,NA,NA,NA
"",3617,-0.00664868166074,-0.00813752320476,0.000480705788601,0.00301535263853,0.00366160001288,214191800,"",NA,483,289,"en","","","","",FALSE,"","en",877,"-18000",FALSE,0.612836896578,4,NA,NA,NA,NA
"",3618,0.00407373696424,0.0124744985909,-0.00431900627573,0.00554884660907,0.0143348312885,21425875,"",NA,666,1950,"en","","","","",FALSE,"","en",1289,"-18000",FALSE,-0.169567552437,7,NA,NA,NA,NA
"",3619,-0.000514261283318,-0.011915974851,-0.00516029800327,0.00707593989304,0.00742263597366,21426107,"",NA,191,370,"en","","","","",FALSE,"","en",1798,"-14400",FALSE,-1.73767582518,5,NA,NA,NA,NA
"",3621,-0.00291503561795,0.0102766187808,-0.0167963067686,0.00639014254514,0.00862181861942,21427656,"",NA,913,1512,"en","","","","",FALSE,"","en",9687,"-14400",FALSE,-0.713617661942,6,NA,NA,NA,NA
"",3622,0.001792751153,-0.000846562230642,0.009971558239,0.00505111971509,0.00995236145312,214290407,"",NA,53,324,"en","","","","",FALSE,"","en",1579,"-18000",FALSE,-0.75319941256,6,NA,NA,NA,NA
"",3623,0.0118823101627,0.00385509268345,-0.0237303212902,0.00815157634086,0.0169822361238,21430285,"",NA,1469,4918,"en","","","","",FALSE,"","en",2219,"-14400",FALSE,0.132255555461,220,NA,NA,NA,NA
"",3626,0.0335696721397,-0.022820651843,-0.00500686394182,-0.024748429022,0.0104319625851,21434211,"",NA,1168,1594,"en","","","","",FALSE,"","und",2992,"-18000",FALSE,0.944680012614,4,NA,NA,NA,NA
"",3628,6.55017526768e-05,-0.00894813563069,-0.00195634267971,0.00629873499823,0.00661022718745,214358456,"",NA,87,160,"en","","","","",FALSE,"","en",187,"-14400",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",3629,-0.00375384884707,-0.008590808453,-0.00231712083704,0.00507405713241,0.00590401877562,21437858,"",NA,1424,1431,"en","","","","",FALSE,"","en",8096,"-18000",FALSE,-0.827703902983,8,NA,NA,NA,NA
"",3630,0.00062272721274,0.00728747782445,0.0134171416537,-0.00651081359171,0.0124495610898,214419495,"",NA,387,1541,"en","","","","",FALSE,"","und",1993,"None",FALSE,0.201215013185,9,NA,NA,NA,NA
"",3631,-0.00478184675335,9.060717193e-05,0.00661945977554,0.00379060063368,0.0089928981164,21446404,"",NA,410,1008,"en","","","","",FALSE,"","en",9092,"-14400",FALSE,-0.699270914585,5,NA,NA,NA,NA
"",3632,-0.00497031135571,0.00160390159425,0.00425695591218,-0.00394674649712,0.00502357437288,21446465,"",NA,85,285,"en","","","","",FALSE,"","en",426,"-14400",FALSE,0.749798497534,7,NA,NA,NA,NA
"",3633,-0.0109972305596,-0.00111713925718,0.00358232968139,-0.0162626162624,0.00875695117004,214471643,"",NA,121,508,"en","","","","",FALSE,"","en",1168,"None",FALSE,0.894334375291,5,NA,NA,NA,NA
"",3634,-0.0133111905062,0.020073780502,0.0109489771362,-0.00132108126058,0.0117406252647,214475967,"",NA,58,1306,"en","","","","",FALSE,"","en",713,"-14400",FALSE,0.605768587738,3,NA,NA,NA,NA
"",3636,-0.00389314023642,0.00448826201106,0.00782328410512,-0.00370232184524,0.00572946610326,214606263,"",NA,73,314,"en","","","","",FALSE,"","en",243,"None",FALSE,0.951342406906,4,NA,NA,NA,NA
"",3637,0.0121156704247,-0.00218455488114,-0.0156600955517,0.0125823468589,0.0120172160029,21464105,"",NA,128,440,"en","","","","",FALSE,"","en",905,"None",FALSE,-1.39986741736,15,NA,NA,NA,NA
"",3638,-0.00132751335713,-0.00389104692336,0.00193244090034,0.00272898708049,0.003235639782,21466178,"",NA,154,205,"en","","","","",FALSE,"","en",1282,"-14400",FALSE,-0.891903338333,3,NA,NA,NA,NA
"",3639,-0.00822810989197,-0.000979491834622,0.00166311920188,-0.00720383887443,0.00486114635015,214665774,"",NA,118,310,"en","","","","",FALSE,"","en",1627,"None",FALSE,0.748024891609,5,NA,NA,NA,NA
"",3640,0.00419656942289,0.00894428639023,0.0164203878462,0.00394383283863,0.00958496150321,21466806,"",NA,76,295,"en","","","","",FALSE,"","en",133,"-14400",FALSE,-1.48583532236,4,NA,NA,NA,NA
"",3641,-0.00848859032161,0.00167446218584,-0.0022928381045,0.00492982748561,0.00980191219341,21467342,"",NA,1787,1036,"en","","","","",FALSE,"","en",7987,"-25200",FALSE,-1.27979641066,6,NA,NA,NA,NA
"",3642,-0.0135804536495,5.82842997074e-05,0.00523418749202,-0.00182165392818,0.0106632029759,2147754421,"",NA,95,674,"en","","","","",FALSE,"","en",21,"-25200",FALSE,0.337935580642,7,NA,NA,NA,NA
"",3643,-0.0104276919315,-0.00163535233113,-0.000187679031417,-0.0220211726242,0.0106417215517,21477822,"",NA,374,679,"en","","","","",FALSE,"","en",3866,"-14400",FALSE,0.885430476599,7,NA,NA,NA,NA
"",3644,-0.00187515295176,0.00396925006628,0.0101009658129,-0.0123448728608,0.00968437106739,2148069572,"",NA,55,381,"en","","","","",FALSE,"","en",262,"None",FALSE,0.967500152597,3,NA,NA,NA,NA
"",3645,-0.00425844574437,0.00390208140796,-0.00809543445377,-0.000937556662312,0.00758274237353,2148210264,"",NA,230,1081,"en","","","","",FALSE,"","en",1038,"None",FALSE,0.666033352725,27,NA,NA,NA,NA
"",3646,-0.00696945651399,-0.0111555293066,0.00274395873665,0.0045035931023,0.00736134274314,21488847,"",NA,323,833,"en","","","","",FALSE,"","en",2576,"-25200",FALSE,-1.26465450549,7,NA,NA,NA,NA
"",3647,-0.00282473878273,-0.0053531597557,0.000445852712656,0.00168187908301,0.00159445034271,2149099662,"",NA,67,68,"en","","","","",FALSE,"","en",505,"None",FALSE,-1.85370474836,3,NA,NA,NA,NA
"",3648,-0.0126902557822,0.00977452333684,0.00787465696915,-0.0051938175291,0.0101639020474,21491309,"",NA,88,1000,"en","","","","",FALSE,"","en",1665,"-14400",FALSE,0.801412760197,3,NA,NA,NA,NA
"",3649,-0.000243277912318,-0.00500178720409,-0.00382813822265,0.00654274538429,0.00649700701891,21491793,"",NA,13,132,"en","","","","",FALSE,"","en",107,"-14400",FALSE,-1.49300674506,6,NA,NA,NA,NA
"",3651,0.00284631874644,-0.0123336234151,0.0013929374497,0.00220670072313,0.00637361945282,2149710564,"",NA,1463,1919,"en","","","","",FALSE,"","en",1770,"-14400",FALSE,-0.857572942724,5,NA,NA,NA,NA
"",3652,-0.00453298217668,-0.00803391841426,1.88950295926e-06,0.00264557450207,0.0026202498202,2149741254,"",NA,572,492,"en","","","","",FALSE,"","en",503,"None",FALSE,-0.92383074198,4,NA,NA,NA,NA
"",3653,-0.00134790361664,-0.0142998584613,0.00305430571844,0.00692303182731,0.00756767757021,21497938,"",NA,353,416,"en","","","","",FALSE,"","en",7544,"-18000",FALSE,-1.34686018608,8,NA,NA,NA,NA
"",3654,0.00542407676494,-0.00502086591497,0.00362149072413,-0.0154381945904,0.00825585452964,2149966836,"",NA,220,563,"en","","","","",FALSE,"","und",266,"-14400",FALSE,0.868518130252,5,NA,NA,NA,NA
"",3655,0.00201826301081,0.000744732480733,0.0125045188594,0.00403134737533,0.0110561703385,2149968796,"",NA,468,1422,"en","","","","",FALSE,"","en",604,"-10800",FALSE,-1.08080590351,8,NA,NA,NA,NA
"",3656,-0.0151396587339,-0.00745873996352,0.00186096789039,-0.000729836893036,0.00754932316956,21500974,"",NA,204,354,"en","","","","",FALSE,"","en",1043,"-18000",FALSE,-0.261174479996,10,NA,NA,NA,NA
"",3657,-0.00267355073747,-0.00534701892025,-0.000693446279525,0.00399248483709,0.00423363774575,2150159960,"",NA,300,540,"en","","","","",FALSE,"","en",847,"-21600",FALSE,-1.07648962332,9,NA,NA,NA,NA
"",3658,-0.0037783694392,-0.00345161128065,-0.0034796251561,-0.023171958143,0.0101215824082,21502998,"",NA,112,372,"en","","","","",FALSE,"","en",260,"-18000",FALSE,0.999696367073,12,NA,NA,NA,NA
"",3659,-0.0033782304899,-0.00097628912057,-0.000389613201218,-0.0023331524818,0.00163293209755,21508306,"",NA,101,106,"en","","","","",FALSE,"","en",190,"-14400",FALSE,0.662459895258,3,NA,NA,NA,NA
"",3660,-0.00222123259317,-0.00902231385347,-0.00561754104059,0.0062694177163,0.00748915983933,21509118,"",NA,1071,544,"en","","","","",FALSE,"","en",17250,"-25200",FALSE,-0.723735898538,7,NA,NA,NA,NA
"",3661,0.00149483882877,-0.00202046982734,-0.00112602160742,0.00790162301817,0.00989979370981,21509152,"",NA,263,1042,"en","","","","",FALSE,"","en",3343,"-7200",FALSE,-1.38180368582,5,NA,NA,NA,NA
"",3662,-0.00957765932129,-0.00232019641402,-0.000492371883425,-0.0145952008891,0.00636603201079,2151264853,"",NA,9,97,"en","","","","",FALSE,"","en",39,"None",FALSE,1.02788253511,6,NA,NA,NA,NA
"",3664,-0.00301487612347,-0.0107497634366,-0.00148511242628,-0.00302769479334,0.0112524054049,2152425116,"",NA,713,1478,"en","","","","",FALSE,"","en",3628,"-21600",FALSE,0.455551224526,14,NA,NA,NA,NA
"",3665,0.00452034313827,0.00114024696336,0.00578855945754,0.00362224983911,0.00469129293608,215282994,"",NA,193,303,"en","","","","",FALSE,"","en",16782,"-14400",FALSE,-1.5162058677,4,NA,NA,NA,NA
"",3666,-0.00945561795786,0.00368347293992,0.00706587526406,-0.00056109230193,0.00592615943126,2152941639,"",NA,170,719,"en","","","","",FALSE,"","en",112,"None",FALSE,0.737642937088,3,NA,NA,NA,NA
"",3667,-0.0137787002111,-0.000980581414151,-0.000966185604136,-0.0145565131983,0.00664936854872,215319723,"",NA,25,134,"en","","","","",FALSE,"","en",44,"None",FALSE,1.31194506757,4,NA,NA,NA,NA
"",3668,0.00192793080821,-0.0026766291372,0.00934990576516,0.005595853186,0.0075367434516,21532202,"",NA,210,575,"en","","","","",FALSE,"","en",11680,"-14400",FALSE,-1.91859022461,3,NA,NA,NA,NA
"",3670,-0.00982872050756,-0.00479379018232,0.00570675309739,0.00220372951073,0.00728239710561,21533506,"",NA,337,690,"en","","","","",FALSE,"","en",1098,"-14400",FALSE,-0.760634397341,5,NA,NA,NA,NA
"",3672,-0.0111852028753,-0.00220696657063,-0.00054443704021,-0.014380118489,0.00560075320814,2153437713,"",NA,1,66,"en","","","","",FALSE,"{u'type': u'Point', u'coordinates': [-81.4756691, 30.35964208]}","en",102,"None",FALSE,0.916254074076,4,NA,NA,NA,NA
"",3673,-0.00503631856109,0.000381501826742,0.00729431753139,0.00419285089046,0.00964430215944,21535388,"",NA,1398,1268,"en","","","","",FALSE,"","en",19814,"-14400",FALSE,-1.47203044831,3,NA,NA,NA,NA
"",3674,-0.00704433194694,0.00284583740844,0.00340265651178,-0.00017594765856,0.00411359401622,2153721487,"",NA,719,2070,"en","","","","",FALSE,"","en",6589,"-18000",FALSE,0.508829317651,10,NA,NA,NA,NA
"",3675,-0.00998703358865,0.00170846815932,0.00335071680962,-0.0148123998029,0.00846565819516,2153732223,"",NA,533,1339,"en","","","","",FALSE,"","en",124,"None",FALSE,0.61220162398,6,NA,NA,NA,NA
"",3676,-0.00341002787432,-0.00622276048917,-0.00481893350326,0.00647469867042,0.00710766108388,2153782519,"",NA,11,143,"en","","","","",FALSE,"","en",25,"-14400",FALSE,-1.45894177613,6,NA,NA,NA,NA
"",3677,-0.0128795514572,0.00196315394442,0.00457274874839,-0.00427448153106,0.007222371152,21540526,"",NA,266,809,"en","","","","",FALSE,"","en",1199,"-14400",FALSE,0.869577541847,8,NA,NA,NA,NA
"",3678,-0.00116635133407,-0.000464917251738,-0.000234950775155,-0.000309187171153,0.000642793710665,21542217,"",NA,545,196,"en","","","","",FALSE,"","en",2231,"-18000",FALSE,1.03687505363,3,NA,NA,NA,NA
"",3679,0.0153440279852,-0.00822024062328,0.00243263255251,-0.022709603152,0.0131259278596,21542510,"",NA,1074,1638,"en","","","","",FALSE,"","en",46827,"-14400",FALSE,0.954081075989,6,NA,NA,NA,NA
